source,table,column,value,input_value,candidate,identifier,fma_id,category,relation,prov,eid,ms,notes
nlx_154697_8,nlx_154697_8,con_to,4th ventricles,,fourth ventricle,UBERON:0002422,FMA:78469,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,5,,5,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,6V,,6V,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,7a,,7a,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,7m,7m,7m,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,9,,9,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,ABDUCENS NUCLEUS,,abducens nucleus,UBERON:0002682,FMA:54504,anatomical entity,,labels,birnlex_1366,,
nlx_154697_8,nlx_154697_8,con_to,AIP,,AIP,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,AIT,,AIT,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,AMYGDALA,,amygdala,UBERON:0001876,FMA:61841,anatomical entity,,labels,birnlex_1241,,
nlx_154697_8,nlx_154697_8,con_to,AREA POSTREMA,,area postrema,UBERON:0002162,FMA:72607,anatomical entity,,labels,birnlex_2636,,
nlx_154697_8,nlx_154697_8,con_to,AUDITORY CORTEX,,auditory cortex,UBERON:0001393,FMA:226221,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,Abducens nucleus,,abducens nucleus,UBERON:0002682,FMA:54504,anatomical entity,,labels,birnlex_1366,,
nlx_154697_8,nlx_154697_8,con_to,Abducens nucleus proper,,abducens nucleus,UBERON:0002682,FMA:54504,anatomical entity,,synonyms,birnlex_1366,,
nlx_154697_8,nlx_154697_8,con_to,Accesory abducens nucleus,,Accesory abducens nucleus,,,,,curator,nlx_144454,,
nlx_154697_8,nlx_154697_8,con_to,Accessory Olfactory Bulb,,accessory olfactory bulb,UBERON:0004069,,anatomical entity,,labels,nlx_anat_20090453,,
nlx_154697_8,nlx_154697_8,con_to,Accessory facial nucleus,,Accessory facial nucleus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Accessory olfactory bulb,,accessory olfactory bulb,UBERON:0004069,,anatomical entity,,labels,nlx_anat_20090453,,
nlx_154697_8,nlx_154697_8,con_to,"Accessory olfactory bulb, glomerular layer",,accessory olfactory bulb glomerular layer,UBERON:0007631,,anatomical entity,,labels,nlx_anat_20090453,,
nlx_154697_8,nlx_154697_8,con_to,"Accessory olfactory bulb, granular layer",,accessory olfactory bulb granule cell layer,UBERON:0015244,,anatomical entity,,synonyms,nlx_anat_20090453,,
nlx_154697_8,nlx_154697_8,con_to,"Accessory olfactory bulb, mitral layer",,accessory olfactory bulb mitral cell layer,UBERON:0015432,,anatomical entity,,synonyms,nlx_anat_20090453,,
nlx_154697_8,nlx_154697_8,con_to,Accumbens nucleus,,nucleus accumbens,UBERON:0001882,FMA:61889,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Agranular insular area,,Agranular insular area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Agranular insular area dorsal part,,Agranular insular area dorsal part,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Agranular insular area posterior part,,Agranular insular area posterior part,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Agranular insular area ventral part,,Agranular insular area ventral part,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Alveus,,hippocampus alveus,UBERON:0007639,FMA:83867,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Ambiguus nucleus,,nucleus ambiguus,UBERON:0001719,FMA:54588,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Ammon Horn,,Ammon's horn,UBERON:0001954,FMA:62493,anatomical entity,,synonyms,birnlex_721,,
nlx_154697_8,nlx_154697_8,con_to,Ammon horn,,Ammon's horn,UBERON:0001954,FMA:62493,anatomical entity,,synonyms,birnlex_721,,
nlx_154697_8,nlx_154697_8,con_to,Ammon's Horn,,Ammon's horn,UBERON:0001954,FMA:62493,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,Ammon's horn,,Ammon's horn,UBERON:0001954,FMA:62493,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,Ammons horn,,Ammon's horn,UBERON:0001954,FMA:62493,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,Amygdala,Amygdala,amygdala,UBERON:0001876,FMA:61841,anatomical entity,,labels,birnlex_1241,,
nlx_154697_8,nlx_154697_8,con_to,Ansiform lobule crus 1,,Ansiform lobule crus 1,,,,,curator,nlx_anat_20081208,,
nlx_154697_8,nlx_154697_8,con_to,Ansiform lobule crus 1 sublobule a,,Ansiform lobule crus 1 sublobule a,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Ansiform lobule crus 1 sublobule b,,Ansiform lobule crus 1 sublobule b,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Ansiform lobule crus 1 sublobule c,,Ansiform lobule crus 1 sublobule c,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Ansiform lobule crus 1 sublobule d,,Ansiform lobule crus 1 sublobule d,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Ansiform lobule crus 2,,Ansiform lobule crus 2,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Ansiform lobule crus 2 sublobule a,,Ansiform lobule crus 2 sublobule a,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Ansiform lobule crus 2 sublobule b,,Ansiform lobule crus 2 sublobule b,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Anterior amygdaloid area,,anterior amygdaloid area,UBERON:0002890,FMA:61861,anatomical entity,,labels,birnlex_2698,,
nlx_154697_8,nlx_154697_8,con_to,Anterior cingulate area,,Brodmann (1909) area 24,UBERON:0006101,FMA:68621,anatomical entity,,synonyms,birnlex_798,,
nlx_154697_8,nlx_154697_8,con_to,Anterior cingulate area dorsal part,,Anterior cingulate area dorsal part,,,,,curator,birnlex_798,,
nlx_154697_8,nlx_154697_8,con_to,Anterior cingulate area ventral part,,Anterior cingulate area ventral part,,,,,curator,birnlex_798,,
nlx_154697_8,nlx_154697_8,con_to,Anterior group of the dorsal thalamus,,anterior nuclear group,UBERON:0002788,FMA:62019,anatomical entity,,synonyms,birnlex_1692,,
nlx_154697_8,nlx_154697_8,con_to,Anterior hypothalamic area,,Anterior nucleus of hypothalamus,NIFGA:birnlex_1226,,anatomical entity,,synonyms,birnlex_1226,,
nlx_154697_8,nlx_154697_8,con_to,Anterior hypothalamic area,,anterior nucleus of hypothalamus,UBERON:0002634,FMA:62319,anatomical entity,,synonyms,birnlex_1226,,
nlx_154697_8,nlx_154697_8,con_to,Anterior hypothalamic area,,anterior hypothalamic region,UBERON:0002550,FMA:62027,anatomical entity,,synonyms,birnlex_1226,,
nlx_154697_8,nlx_154697_8,con_to,Anterior hypothalamic area proper,,Anterior hypothalamic area proper,,,,,curator,birnlex_1226,,
nlx_154697_8,nlx_154697_8,con_to,Anterior hypothalamic central part,,anterior nucleus of hypothalamus central part,UBERON:0014590,,anatomical entity,,synonyms,birnlex_1226,,
nlx_154697_8,nlx_154697_8,con_to,Anterior hypothalamic dorsal part,,anterior nucleus of hypothalamus dorsal part,UBERON:0014592,,anatomical entity,,synonyms,birnlex_1226,,
nlx_154697_8,nlx_154697_8,con_to,Anterior hypothalamic nucleus,,anterior nucleus of hypothalamus,UBERON:0002634,FMA:62319,anatomical entity,,synonyms,birnlex_1226,,
nlx_154697_8,nlx_154697_8,con_to,Anterior hypothalamic nucleus anterior part,,anterior nucleus of hypothalamus anterior part,UBERON:0014589,,anatomical entity,,synonyms,birnlex_1226,,
nlx_154697_8,nlx_154697_8,con_to,Anterior hypothalamic nucleus central part,,anterior nucleus of hypothalamus central part,UBERON:0014590,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Anterior hypothalamic nucleus dorsal part,,anterior nucleus of hypothalamus dorsal part,UBERON:0014592,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Anterior hypothalamic nucleus posterior part,,anterior nucleus of hypothalamus posterior part,UBERON:0014591,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Anterior hypothalamic posterior part,,anterior nucleus of hypothalamus posterior part,UBERON:0014591,,anatomical entity,,synonyms,birnlex_1226,,
nlx_154697_8,nlx_154697_8,con_to,Anterior laterolateral visual area,,Anterior laterolateral visual area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus,Anterior olfactory nucleus,anterior olfactory nucleus,UBERON:0002266,FMA:77628,anatomical entity,,labels,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus dorsal part,,Anterior olfactory nucleus dorsal part,,,,,curator,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus dorsal part molecular layer,,Anterior olfactory nucleus dorsal part molecular layer,,,,,curator,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus dorsal part pyramidal layer,,Anterior olfactory nucleus dorsal part pyramidal layer,,,,,curator,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus external part,,Anterior olfactory nucleus external part,,,,,curator,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus external part molecular layer,,Anterior olfactory nucleus external part molecular layer,,,,,curator,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus external part pyramidal layer,,Anterior olfactory nucleus external part pyramidal layer,,,,,curator,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus lateral part,,Anterior olfactory nucleus lateral part,,,,,curator,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus lateral part molecular layer,,Anterior olfactory nucleus lateral part molecular layer,,,,,curator,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus lateral part pyramidal layer,,Anterior olfactory nucleus lateral part pyramidal layer,,,,,curator,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus medial part,,Anterior olfactory nucleus medial part,,,,,curator,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus medial part molecular layer,,Anterior olfactory nucleus medial part molecular layer,,,,,curator,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus medial part pyramidal layer,,Anterior olfactory nucleus medial part pyramidal layer,,,,,curator,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus posteroventral part,,Anterior olfactory nucleus posteroventral part,,,,,curator,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus posteroventral part molecular layer,,Anterior olfactory nucleus posteroventral part molecular layer,,,,,curator,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior olfactory nucleus posteroventral part pyramidal layer,,Anterior olfactory nucleus posteroventral part pyramidal layer,,,,,curator,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,Anterior periventricular nucleus of the hypothalamus,,anterior paraventricular nucleus of thalamus,UBERON:0000434,FMA:76962,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Anterior pretectal nucleus,,anterior pretectal nucleus,UBERON:0034918,,anatomical entity,,labels,nlx_144456,,
nlx_154697_8,nlx_154697_8,con_to,Anterior pretectal nucleus,,olivary pretectal nucleus,UBERON:0002565,FMA:72405,anatomical entity,,synonyms,nlx_144456,,
nlx_154697_8,nlx_154697_8,con_to,Anterior tegmental nucleus,,ventral tegmental nucleus,UBERON:0002438,FMA:72435,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Anterior tegmental nucleus,,anterior tegmental nucleus,UBERON:0010036,,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,Anterodorsal nucleus,,anterodorsal nucleus of thalamus,UBERON:0002679,FMA:62141,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Anterodorsal nucleus of the thalamus,,anterodorsal nucleus of thalamus,UBERON:0002679,FMA:62141,anatomical entity,,labels,birnlex_1358,,
nlx_154697_8,nlx_154697_8,con_to,Anterodorsal preoptic nucleus,,Anterodorsal preoptic nucleus,,,,,curator,nlx_144455,,
nlx_154697_8,nlx_154697_8,con_to,Anterodorsal thalamic nucleus,,anterodorsal nucleus of thalamus,UBERON:0002679,FMA:62141,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Anterolateral visual area,,Anterolateral visual area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Anteromedial nucleus of thalamus,,anteromedial nucleus of thalamus,UBERON:0002681,FMA:62142,anatomical entity,,labels,birnlex_1365,,
nlx_154697_8,nlx_154697_8,con_to,Anteromedial nucleus of thalamus dorsal part,,Anteromedial nucleus of thalamus dorsal part,,,,,curator,birnlex_1365,,
nlx_154697_8,nlx_154697_8,con_to,Anteromedial nucleus of thalamus ventral part,,Anteromedial nucleus of thalamus ventral part,,,,,curator,birnlex_1365,,
nlx_154697_8,nlx_154697_8,con_to,Anteromedial visual area,,Anteromedial visual area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Anteroventral nucleus,,anteroventral nucleus of thalamus,UBERON:0002685,FMA:62143,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Anteroventral nucleus of thalamus,,anteroventral nucleus of thalamus,UBERON:0002685,FMA:62143,anatomical entity,,labels,birnlex_1372,,
nlx_154697_8,nlx_154697_8,con_to,Anteroventral periventricular nucleus,,anteroventral periventricular nucleus,UBERON:0002690,FMA:62314,anatomical entity,,labels,birnlex_1401,,
nlx_154697_8,nlx_154697_8,con_to,Anteroventral preoptic nucleus,,Anteroventral preoptic nucleus,,,,,curator,nlx_17240,,
nlx_154697_8,nlx_154697_8,con_to,Anteroventral thalamic nucleus,,anteroventral nucleus of thalamus,UBERON:0002685,FMA:62143,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Aqueduct of Sylvius,,midbrain cerebral aqueduct,UBERON:0002289,FMA:78467,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Arcopallium,,arcopallium,UBERON:0007350,,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,Arcopallium anterius,,Arcopallium anterius,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Arcopallium dorsale,,Arcopallium dorsale,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Arcopallium intermedium,,Arcopallium intermedium,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Arcopallium mediale,,Arcopallium mediale,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Arcuate Nucleus,,arcuate nucleus of hypothalamus,UBERON:0001932,FMA:62329,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Arcuate fibers,,Arcuate fibers,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Arcuate hypothalamic nucleus,,arcuate nucleus of hypothalamus,UBERON:0001932,FMA:62329,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Arcuate nucleus,,arcuate nucleus of hypothalamus,UBERON:0001932,FMA:62329,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Arcuate nucleus of the hypothalamus,,arcuate nucleus of hypothalamus,UBERON:0001932,FMA:62329,anatomical entity,,labels,birnlex_1638,,
nlx_154697_8,nlx_154697_8,con_to,Area Postrema,,area postrema,UBERON:0002162,FMA:72607,anatomical entity,,labels,birnlex_2636,,
nlx_154697_8,nlx_154697_8,con_to,Area X,,Area X,NIFGA:birnlex_1379,,anatomical entity,,labels,birnlex_1379,,
nlx_154697_8,nlx_154697_8,con_to,Area X,,area X of ventral lateral nucleus,UBERON:0002687,FMA:62198,anatomical entity,,synonyms,birnlex_1379,,
nlx_154697_8,nlx_154697_8,con_to,Area X,,area X of basal ganglion,UBERON:0035807,,anatomical entity,,synonyms,birnlex_1379,,
nlx_154697_8,nlx_154697_8,con_to,Area corticoidea dorsolateralis,,Area corticoidea dorsolateralis,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Area parahippocampalis,,amygdalohippocampal area,UBERON:0034673,FMA:77607,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Area postrema,,area postrema,UBERON:0002162,FMA:72607,anatomical entity,,labels,birnlex_2636,,
nlx_154697_8,nlx_154697_8,con_to,Area temporo-parieto-occipitalis,,Area temporo-parieto-occipitalis,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Area ventralis tegmenti,,Area ventralis tegmenti,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Auditory Nerve,,cochlear nerve,UBERON:0004727,FMA:53431,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Auditory areas,,auditory cortex,UBERON:0001393,FMA:226221,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Auditory cortex,,auditory cortex,UBERON:0001393,FMA:226221,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,BRAIN STEM,,brainstem,UBERON:0002298,FMA:79876,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,BRAINSTEM,,brainstem,UBERON:0002298,FMA:79876,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,BRAINSTEM,,corticobulbar tract,UBERON:0022272,FMA:275544,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Barrington nucleus,,Barrington's nucleus,UBERON:0007632,,anatomical entity,,synonyms,nlx_144457,,
nlx_154697_8,nlx_154697_8,con_to,Barrington's Nucleus,,Barrington's nucleus,UBERON:0007632,,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,Barrington's nucleus,,Barrington's nucleus,UBERON:0007632,,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,Basal nucleus of the spinal cord,,Basal nucleus of the spinal cord,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Basolateral nucleus of amygdala,,basal amygdaloid nucleus,UBERON:0002887,FMA:68855,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Basolateral nucleus of amygdala,,basolateral amygdaloid nuclear complex,UBERON:0006107,FMA:84609,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Basolateral nucleus of the amygdala,Basolateral nucleus of the amygdala,basal amygdaloid nucleus,UBERON:0002887,FMA:68855,anatomical entity,,synonyms,birnlex_2679,,
nlx_154697_8,nlx_154697_8,con_to,Basolateral nucleus of the amygdala,Basolateral nucleus of the amygdala,basolateral amygdaloid nuclear complex,UBERON:0006107,FMA:84609,anatomical entity,,synonyms,birnlex_2679,,
nlx_154697_8,nlx_154697_8,con_to,Basolateral nucleus of the amygdala anterior part,,Basolateral nucleus of the amygdala anterior part,,,,,curator,birnlex_2679,,
nlx_154697_8,nlx_154697_8,con_to,Basolateral nucleus of the amygdala posterior part,,Basolateral nucleus of the amygdala posterior part,,,,,curator,birnlex_2679,,
nlx_154697_8,nlx_154697_8,con_to,Basomedial nucleus of the amygdala,Basomedial nucleus of the amygdala,accessory basal amygdaloid nucleus,UBERON:0002885,FMA:61867,anatomical entity,,synonyms,birnlex_2686,,
nlx_154697_8,nlx_154697_8,con_to,Basomedial nucleus of the amygdala anterior part,,Basomedial nucleus of the amygdala anterior part,,,,,curator,birnlex_2686,,
nlx_154697_8,nlx_154697_8,con_to,Basomedial nucleus of the amygdala posterior part,,Basomedial nucleus of the amygdala posterior part,,,,,curator,birnlex_2686,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis,,bed nucleus of stria terminalis,UBERON:0001880,FMA:61884,anatomical entity,,labels,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis anterior division anterodorsal area,,Bed nuclei of the stria terminalis anterior division anterodorsal area,,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis anterior division anterodorsal area central core,,Bed nuclei of the stria terminalis anterior division anterodorsal area central core,,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis anterior division anterodorsal area proper,,Bed nuclei of the stria terminalis anterior division anterodorsal area proper,,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis anterior division anteroventral area,,Bed nuclei of the stria terminalis anterior division anteroventral area,,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis anterior division dorsolateral nucleus,,Bed nuclei of the stria terminalis anterior division dorsolateral nucleus,,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis anterior division dorsomedial nucleus,,Bed nuclei of the stria terminalis anterior division dorsomedial nucleus,,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis anterior division fusiform nucleus,,fusiform nucleus of stria terminalis,UBERON:0011175,,anatomical entity,,synonyms,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis anterior division ventral nucleus,,Bed nuclei of the stria terminalis anterior division ventral nucleus,,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis anterolateral area,,Bed nuclei of the stria terminalis anterolateral area,,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis cell-sparse zone,,Bed nuclei of the stria terminalis cell-sparse zone,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis dorsal nucleus,,Bed nuclei of the stria terminalis dorsal nucleus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis dorsomedial nucleus,,Bed nuclei of the stria terminalis dorsomedial nucleus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis fusiform nucleus,,fusiform nucleus of stria terminalis,UBERON:0011175,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis interfascicular  nucleus,,Bed nuclei of the stria terminalis interfascicular  nucleus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis juxtacapsular nucleus,,Bed nuclei of the stria terminalis juxtacapsular nucleus,,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis magnocellular nucleus,,Bed nuclei of the stria terminalis magnocellular nucleus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis oval nucleus,,bed nuclei of the stria terminalis oval nucleus,UBERON:0023958,,anatomical entity,,labels,nlx_77783,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis posterior division cell-sparse zone,,Bed nuclei of the stria terminalis posterior division cell-sparse zone,,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis posterior division dorsal nucleus,,Bed nuclei of the stria terminalis posterior division dorsal nucleus,,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis posterior division interfascicular nucleus,,Bed nuclei of the stria terminalis posterior division interfascicular nucleus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis posterior division premedullary nucleus,,Bed nuclei of the stria terminalis posterior division premedullary nucleus,,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis posterior division principal nucleus,,principal nucleus of stria terminalis,UBERON:0011178,,anatomical entity,,synonyms,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis posterior division strial extension,,Bed nuclei of the stria terminalis posterior division strial extension,,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis posterior division transverse nucleus,,transverse nucleus of stria terminalis,UBERON:0011179,,anatomical entity,,synonyms,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis premedullary nucleus,,Bed nuclei of the stria terminalis premedullary nucleus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis principal nucleus,,principal nucleus of stria terminalis,UBERON:0011178,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis rhomboid nucleus,,Bed nuclei of the stria terminalis rhomboid nucleus,,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis strial extension,,Bed nuclei of the stria terminalis strial extension,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis transverse nucleus,,transverse nucleus of stria terminalis,UBERON:0011179,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,Bed nuclei of the stria terminalis ventral nucleus,,Bed nuclei of the stria terminalis ventral nucleus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Bed nuclei of the stria terminalis, anterior division, subcommisural zone",,"Bed nuclei of the stria terminalis, anterior division, subcommisural zone",,,,,curator,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,Bed nucleus of the accessory olfactory part,,Bed nucleus of the accessory olfactory part,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Bed nucleus of the anterior commissure,,nucleus of anterior commissure,UBERON:0002933,FMA:61883,anatomical entity,,synonyms,birnlex_712,,
nlx_154697_8,nlx_154697_8,con_to,Bed nucleus of the stria medularis,,Bed nucleus of the stria medularis,,,,,curator,nlx_144459,,
nlx_154697_8,nlx_154697_8,con_to,Bed nucleus of the stria medullaris,,Bed nucleus of the stria medullaris,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,Brain Stem,,brainstem,UBERON:0002298,FMA:79876,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: A",A,A,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: AB",AB,AB,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: ABmc",ABmc,ABmc,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: ABpc",ABpc,ABpc,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: Aha",Aha,amygdalohippocampal area,UBERON:0034673,FMA:77607,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: Amygdala",Amygdala,amygdala,UBERON:0001876,FMA:61841,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: Central nucleus of the amygdala; medial, magnocellular division","Central nucleus of the amygdala; medial, magnocellular division",central amygdaloid nucleus,UBERON:0002883,FMA:74047,anatomical entity,,synonyms,,,
