source,table,column,value,input_value,candidate,identifier,fma_id,category,relation,prov,eid,ms,notes
nlx_154697_8,nlx_154697_8,con_to,Medial geniculate complex dorsal part,,dorsal nucleus of medial geniculate body,UBERON:0002758,FMA:62216,anatomical entity,,synonyms,birnlex_1608,,
nlx_154697_8,nlx_154697_8,con_to,Medial geniculate complex medial part,,magnocellular nucleus of medial geniculate body,UBERON:0002759,FMA:62218,anatomical entity,,synonyms,nlx_23119,,
nlx_154697_8,nlx_154697_8,con_to,Medial geniculate complex ventral part,,ventral nucleus of medial geniculate body,UBERON:0002985,FMA:62217,anatomical entity,,synonyms,birnlex_845,,
nlx_154697_8,nlx_154697_8,con_to,Medial geniculate nucleus,Medial geniculate nucleus,medial geniculate body,UBERON:0001927,FMA:62211,anatomical entity,,synonyms,birnlex_1670,,
nlx_154697_8,nlx_154697_8,con_to,Medial habenula,,medial habenular nucleus,UBERON:0001942,FMA:62373,anatomical entity,,synonyms,birnlex_1431,,
nlx_154697_8,nlx_154697_8,con_to,Medial habenula dorsal part,,Medial habenula dorsal part,,,,,curator,birnlex_1431,,
nlx_154697_8,nlx_154697_8,con_to,Medial habenula ventral part,,Medial habenula ventral part,,,,,curator,birnlex_1431,,
nlx_154697_8,nlx_154697_8,con_to,Medial lemniscus,,medial lemniscus,UBERON:0003002,FMA:83675,anatomical entity,,labels,birnlex_887,,
nlx_154697_8,nlx_154697_8,con_to,Medial mammillary nucleus,,medial mammillary nucleus,UBERON:0001939,FMA:62342,anatomical entity,,labels,birnlex_1299,,
nlx_154697_8,nlx_154697_8,con_to,Medial mammillary nucleus median part,,medial part of medial mammillary nucleus,UBERON:0002632,FMA:62345,anatomical entity,,synonyms,birnlex_1220,,
nlx_154697_8,nlx_154697_8,con_to,Medial nucleus of the amygdala,,medial amygdaloid nucleus,UBERON:0002892,FMA:74046,anatomical entity,,synonyms,birnlex_2701,,
nlx_154697_8,nlx_154697_8,con_to,Medial nucleus of the amygdala anterodorsal part,,Medial nucleus of the amygdala anterodorsal part,,,,,curator,birnlex_2701,,
nlx_154697_8,nlx_154697_8,con_to,Medial nucleus of the amygdala anteroventral part,,Medial nucleus of the amygdala anteroventral part,,,,,curator,birnlex_2701,,
nlx_154697_8,nlx_154697_8,con_to,Medial nucleus of the amygdala posterodorsal part,,Medial nucleus of the amygdala posterodorsal part,,,,,curator,birnlex_2701,,
nlx_154697_8,nlx_154697_8,con_to,"Medial nucleus of the amygdala posterodorsal part,sublayer a",,"Medial nucleus of the amygdala posterodorsal part,sublayer a",,,,,curator,birnlex_2701,,
nlx_154697_8,nlx_154697_8,con_to,"Medial nucleus of the amygdala posterodorsal part,sublayer b",,"Medial nucleus of the amygdala posterodorsal part,sublayer b",,,,,curator,birnlex_2701,,
nlx_154697_8,nlx_154697_8,con_to,"Medial nucleus of the amygdala posterodorsal part,sublayer c",,"Medial nucleus of the amygdala posterodorsal part,sublayer c",,,,,curator,birnlex_2701,,
nlx_154697_8,nlx_154697_8,con_to,Medial nucleus of the amygdala posteroventral part,,Medial nucleus of the amygdala posteroventral part,,,,,curator,birnlex_2701,,
nlx_154697_8,nlx_154697_8,con_to,Medial preoptic area,,Medial preoptic nucleus,NIFGA:birnlex_706,,anatomical entity,,synonyms,birnlex_706,,
nlx_154697_8,nlx_154697_8,con_to,Medial preoptic area,,Median preoptic nucleus,NIFGA:birnlex_1208,,anatomical entity,,synonyms,birnlex_706,,
nlx_154697_8,nlx_154697_8,con_to,Medial preoptic area,,medial preoptic region,UBERON:0007769,,anatomical entity,,synonyms,birnlex_706,,
nlx_154697_8,nlx_154697_8,con_to,Medial preoptic area proper,,Medial preoptic area proper,,,,,curator,birnlex_706,,
nlx_154697_8,nlx_154697_8,con_to,Medial preoptic nucleus,,medial preoptic nucleus,UBERON:0002035,FMA:67890,anatomical entity,,labels,birnlex_706,,
nlx_154697_8,nlx_154697_8,con_to,Medial preoptic nucleus medial part,,Medial preoptic nucleus medial part,,,,,curator,nlx_86020,,
nlx_154697_8,nlx_154697_8,con_to,Medial septal nucleus,,medial septal nucleus,UBERON:0001877,FMA:61879,anatomical entity,,labels,birnlex_1668,,
nlx_154697_8,nlx_154697_8,con_to,Medial vestibular nucleus,,medial vestibular nucleus,UBERON:0001722,FMA:54611,anatomical entity,,labels,nlx_144003,,
nlx_154697_8,nlx_154697_8,con_to,Median eminence,,median eminence of neurohypophysis,UBERON:0002197,FMA:74634,anatomical entity,,synonyms,birnlex_925,,
nlx_154697_8,nlx_154697_8,con_to,Median eminence external lamina,,Median eminence external lamina,,,,,curator,birnlex_925,,
nlx_154697_8,nlx_154697_8,con_to,Median eminence internal lamina,,Median eminence internal lamina,,,,,curator,birnlex_925,,
nlx_154697_8,nlx_154697_8,con_to,Median preoptic nucleus,,median preoptic nucleus,UBERON:0002625,FMA:62323,anatomical entity,,labels,birnlex_1208,,
nlx_154697_8,nlx_154697_8,con_to,Mediodorsal nucleus of the thalamus,,medial dorsal nucleus of thalamus,UBERON:0002739,FMA:62156,anatomical entity,,synonyms,birnlex_1543,,
nlx_154697_8,nlx_154697_8,con_to,Mediodorsal nucleus of the thalamus central part,,central part of mediodorsal nucleus of the thalamus,UBERON:0035113,,anatomical entity,,synonyms,birnlex_1543,,
nlx_154697_8,nlx_154697_8,con_to,Mediodorsal nucleus of the thalamus lateral part,,lateral part of mediodorsal nucleus of the thalamus,UBERON:0035114,,anatomical entity,,synonyms,birnlex_1543,,
nlx_154697_8,nlx_154697_8,con_to,Mediodorsal nucleus of the thalamus medial part,,Mediodorsal nucleus of the thalamus medial part,,,,,curator,birnlex_1543,,
nlx_154697_8,nlx_154697_8,con_to,Mesencephalic nucleus of the trigeminal,,mesencephalic nucleus of trigeminal nerve,UBERON:0001718,FMA:54568,anatomical entity,,synonyms,birnlex_1010,,
nlx_154697_8,nlx_154697_8,con_to,Motor nucleus of the trigeminal,,motor nucleus of trigeminal nerve,UBERON:0002633,FMA:54562,anatomical entity,,synonyms,birnlex_1222,,
nlx_154697_8,nlx_154697_8,con_to,Motor nucleus of the trigeminal parvicellular part,,Motor nucleus of the trigeminal parvicellular part,,,,,curator,birnlex_1222,,
nlx_154697_8,nlx_154697_8,con_to,Motor nucleus of the trigeminal proper,,Motor nucleus of the trigeminal proper,,,,,curator,birnlex_1222,,
nlx_154697_8,nlx_154697_8,con_to,NUCLEUS ACCUMBENS,,nucleus accumbens,UBERON:0001882,FMA:61889,anatomical entity,,labels,birnlex_727,,
nlx_154697_8,nlx_154697_8,con_to,NUCLEUS AMBIGUUS,,nucleus ambiguus,UBERON:0001719,FMA:54588,anatomical entity,,labels,birnlex_2650,,
nlx_154697_8,nlx_154697_8,con_to,NUCLEUS OF THE SOLITARY TRACT,,NUCLEUS OF THE SOLITARY TRACT,,,,,curator,birnlex_1429,,
nlx_154697_8,nlx_154697_8,con_to,NUCLEUS OF THE SOLITARY tract,,NUCLEUS OF THE SOLITARY tract,,,,,curator,birnlex_1429,,
nlx_154697_8,nlx_154697_8,con_to,NUCLEUS RAPHE MAGNUS,,nucleus raphe magnus,UBERON:0002156,FMA:72584,anatomical entity,,labels,birnlex_1363,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus Accumbens,,nucleus accumbens,UBERON:0001882,FMA:61889,anatomical entity,,labels,birnlex_727,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus Raphe Magnus,,nucleus raphe magnus,UBERON:0002156,FMA:72584,anatomical entity,,labels,birnlex_1363,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus accumbens,Nucleus accumbens,nucleus accumbens,UBERON:0001882,FMA:61889,anatomical entity,,labels,birnlex_727,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus ambiguus,,nucleus ambiguus,UBERON:0001719,FMA:54588,anatomical entity,,labels,birnlex_2650,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus ambiguus dorsal division,,Nucleus ambiguus dorsal division,,,,,curator,birnlex_2650,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus ambiguus dorsal division proper,,Nucleus ambiguus dorsal division proper,,,,,curator,birnlex_2650,,
nlx_154697_8,nlx_154697_8,con_to,"Nucleus ambiguus dorsal division, stylopharyngeal motoneurons",,"Nucleus ambiguus dorsal division, stylopharyngeal motoneurons",,,,,curator,birnlex_2650,,
nlx_154697_8,nlx_154697_8,con_to,"Nucleus ambiguus, ventral division",,"Nucleus ambiguus, ventral division",,,,,curator,birnlex_2650,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus intercalatus,,Nucleus intercalatus,NIFGA:birnlex_2654,,anatomical entity,,labels,birnlex_2654,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus intercalatus,,Nucleus intercalatus,NIFGA:birnlex_2651,,anatomical entity,,labels,birnlex_2654,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus intercalatus,,nucleus intercalatus,UBERON:0002876,FMA:72597,anatomical entity,,labels,birnlex_2654,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of Darkschewitsch,,Nucleus of Darkschewitsch,NIFGA:birnlex_896,,anatomical entity,,labels,birnlex_896,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of Darkschewitsch,,ventral nucleus of posterior commissure,UBERON:0002044,FMA:68464,anatomical entity,,synonyms,birnlex_896,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of Darkschewitsch,,nucleus of posterior commissure,UBERON:0002711,FMA:68463,anatomical entity,,synonyms,birnlex_896,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of Roller,,sublingual nucleus,UBERON:0002881,FMA:68574,anatomical entity,,synonyms,birnlex_2657,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the brachium of the inferior colliculus,,brachium of inferior colliculus,UBERON:0003025,FMA:71114,anatomical entity,,synonyms,nlx_144476,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the diagonal band,,nucleus of diagonal band,UBERON:0001879,FMA:61882,anatomical entity,,labels,birnlex_719,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the lateral lemniscus,,nucleus of lateral lemniscus,UBERON:0006840,FMA:84025,anatomical entity,,labels,nlx_69745,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the lateral olfactory tract,Nucleus of the lateral olfactory tract,nucleus of lateral olfactory tract,UBERON:0002893,FMA:61865,anatomical entity,,labels,birnlex_2702,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the lateral olfactory tract dorsal cap,,Nucleus of the lateral olfactory tract dorsal cap,,,,,curator,birnlex_2702,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the lateral olfactory tract molecular layer,,Nucleus of the lateral olfactory tract molecular layer,,,,,curator,birnlex_2702,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the lateral olfactory tract pyramidal layer,,Nucleus of the lateral olfactory tract pyramidal layer,,,,,curator,birnlex_2702,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the optic tract,,nucleus of optic tract,UBERON:0002996,FMA:72403,anatomical entity,,labels,birnlex_868,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the posterior commissure,,nucleus of posterior commissure,UBERON:0002711,FMA:68463,anatomical entity,,labels,birnlex_1470,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the solitary tract,,nucleus of solitary tract,UBERON:0009050,FMA:256691,anatomical entity,,labels,birnlex_1429,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the solitary tract,,Solitary nucleus,NIFGA:birnlex_1429,,anatomical entity,,synonyms,birnlex_1429,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the solitary tract,,Medial subnucleus of solitary tract,NIFGA:birnlex_2662,,anatomical entity,,synonyms,birnlex_1429,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the solitary tract,,medial subnucleus of solitary tract,UBERON:0023390,,anatomical entity,,synonyms,birnlex_1429,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the solitary tract,,solitary tract nuclear complex,UBERON:0002126,FMA:72242,anatomical entity,,synonyms,birnlex_1429,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the solitary tract commissural part,,Nucleus of the solitary tract commissural part,,,,,curator,nlx_144259,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the solitary tract medial part,,Nucleus of the solitary tract medial part,,,,,curator,nlx_13703,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus of the trapezoid body,,nucleus of trapezoid body,UBERON:0007633,FMA:84023,anatomical entity,,labels,birnlex_745,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus prepositus,,nucleus prepositus,UBERON:0002160,FMA:72596,anatomical entity,,labels,birnlex_2652,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus raphe magnus,,nucleus raphe magnus,UBERON:0002156,FMA:72584,anatomical entity,,labels,birnlex_1363,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus raphe obscurus,,nucleus raphe obscurus,UBERON:0002684,FMA:72585,anatomical entity,,labels,birnlex_1369,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus raphe pallidus,,nucleus raphe pallidus,UBERON:0002157,FMA:72586,anatomical entity,,labels,birnlex_1375,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus raphe pontis,,pontine raphe nucleus,UBERON:0002047,FMA:68875,anatomical entity,,synonyms,birnlex_1110,,
nlx_154697_8,nlx_154697_8,con_to,Nucleus reuniens,,reuniens nucleus,UBERON:0001921,FMA:62153,anatomical entity,,synonyms,birnlex_770,,
nlx_154697_8,nlx_154697_8,con_to,OCULOMOTOR NUCLEUS,,oculomotor nuclear complex,UBERON:0001715,FMA:54510,anatomical entity,,synonyms,birnlex_1240,,
nlx_154697_8,nlx_154697_8,con_to,Oculomotor nucleus,,oculomotor nuclear complex,UBERON:0001715,FMA:54510,anatomical entity,,synonyms,birnlex_1240,,
nlx_154697_8,nlx_154697_8,con_to,Olfactory tubercle,,olfactory tubercle,UBERON:0001883,,anatomical entity,,labels,nlx_anat_1005037,,
nlx_154697_8,nlx_154697_8,con_to,Olfactory tubercle,,anterior perforated substance,UBERON:0018141,FMA:61891,anatomical entity,,synonyms,nlx_anat_1005037,,
nlx_154697_8,nlx_154697_8,con_to,Olivary pretectal nucleus,,olivary pretectal nucleus,UBERON:0002565,FMA:72405,anatomical entity,,labels,birnlex_1037,,
nlx_154697_8,nlx_154697_8,con_to,Onuf nucleus,,Onuf nucleus,,,,,curator,nlx_86651,,
nlx_154697_8,nlx_154697_8,con_to,Orbital area,,Orbital area,,,,,curator,birnlex_1049,,
nlx_154697_8,nlx_154697_8,con_to,Orbital area lateral part,,Orbital area lateral part,,,,,curator,birnlex_1244,,
nlx_154697_8,nlx_154697_8,con_to,Orbital area medial part,,Orbital area medial part,,,,,curator,birnlex_1249,,
nlx_154697_8,nlx_154697_8,con_to,PARABRACHIAL NUCLEUS,,parabrachial nucleus,UBERON:0007634,,anatomical entity,,labels,nlx_23647,,
nlx_154697_8,nlx_154697_8,con_to,PARAFLOCCULUS,,paraflocculus,UBERON:0005351,FMA:83885,anatomical entity,,labels,nlx_anat_20081212,,
nlx_154697_8,nlx_154697_8,con_to,PEDUNCULOPONTINE NUCLEUS,,pedunculopontine tegmental nucleus,UBERON:0002142,FMA:72429,anatomical entity,,synonyms,birnlex_1437,,
nlx_154697_8,nlx_154697_8,con_to,PERIAQUEDUCTAL GRAY,,central gray substance of midbrain,UBERON:0003040,FMA:74510,anatomical entity,,synonyms,birnlex_973,,
nlx_154697_8,nlx_154697_8,con_to,PRIMARY VISUAL CORTEX,,primary visual cortex,UBERON:0002436,FMA:236871FMA:68614,anatomical entity,,labels,nlx_143552,,
nlx_154697_8,nlx_154697_8,con_to,Pallidum,,pallidum,UBERON:0006514,FMA:83684,anatomical entity,,labels,birnlex_1234,,
nlx_154697_8,nlx_154697_8,con_to,Pallidum,,globus pallidus,UBERON:0001875,FMA:61835,anatomical entity,,synonyms,birnlex_1234,,
nlx_154697_8,nlx_154697_8,con_to,Parabrachial Nucleus,,parabrachial nucleus,UBERON:0007634,,anatomical entity,,labels,nlx_23647,,
nlx_154697_8,nlx_154697_8,con_to,Parabrachial nucleus,,parabrachial nucleus,UBERON:0007634,,anatomical entity,,labels,nlx_23647,,
nlx_154697_8,nlx_154697_8,con_to,Parabrachial nucleus lateral division,,lateral parabrachial nucleus,UBERON:0003007,FMA:72481,anatomical entity,,synonyms,birnlex_897,,
nlx_154697_8,nlx_154697_8,con_to,Paracentral nucleus of the thalamus,,paracentral nucleus,UBERON:0001924,FMA:62172,anatomical entity,,synonyms,birnlex_981,,
nlx_154697_8,nlx_154697_8,con_to,Parafascicular nucleus,,parafascicular nucleus,UBERON:0001922,FMA:62166,anatomical entity,,labels,birnlex_952,,
nlx_154697_8,nlx_154697_8,con_to,Paraflocculus,,paraflocculus,UBERON:0005351,FMA:83885,anatomical entity,,labels,nlx_anat_20081212,,
nlx_154697_8,nlx_154697_8,con_to,Paragigantocellular reticular nucleus lateral part,,lateral paragigantocellular nucleus,UBERON:0016824,FMA:72577,anatomical entity,,synonyms,nlx_143582,,
nlx_154697_8,nlx_154697_8,con_to,Paramedian Lobule,,paramedian lobule,UBERON:0005349,FMA:72523,anatomical entity,,labels,nlx_anat_20081210,,
nlx_154697_8,nlx_154697_8,con_to,Paramedian lobule,,paramedian lobule,UBERON:0005349,FMA:72523,anatomical entity,,labels,nlx_anat_20081210,,
nlx_154697_8,nlx_154697_8,con_to,Parasolitary nucleus,,parasolitary nucleus,UBERON:0002877,FMA:77091,anatomical entity,,labels,birnlex_2653,,
nlx_154697_8,nlx_154697_8,con_to,Parasubiculum,Parasubiculum,parasubiculum,UBERON:0004683,FMA:77604,anatomical entity,,labels,nlx_anat_091002,,
nlx_154697_8,nlx_154697_8,con_to,Parataenial nucleus,,paratenial nucleus,UBERON:0002992,FMA:62151,anatomical entity,,synonyms,birnlex_860,,
nlx_154697_8,nlx_154697_8,con_to,Paraventricular Nucleus of the Hypothalamus,,paraventricular nucleus of hypothalamus,UBERON:0001930,FMA:62320,anatomical entity,,labels,birnlex_1407,,
nlx_154697_8,nlx_154697_8,con_to,Paraventricular nucleus of the hypothalamus,,paraventricular nucleus of hypothalamus,UBERON:0001930,FMA:62320,anatomical entity,,labels,birnlex_1407,,
nlx_154697_8,nlx_154697_8,con_to,"Paraventricular nucleus of the hypothalamus, magnocellular division, anterior magnocellular part",,paraventricular nucleus of the hypothalamus magnocellular division - anterior magnocellular part,UBERON:0014599,,anatomical entity,,synonyms,birnlex_1384,,
nlx_154697_8,nlx_154697_8,con_to,"Paraventricular nucleus of the hypothalamus, magnocellular division, medial magnocellular part",,paraventricular nucleus of the hypothalamus magnocellular division - medial magnocellular part,UBERON:0014600,,anatomical entity,,synonyms,birnlex_1388,,
nlx_154697_8,nlx_154697_8,con_to,"Paraventricular nucleus of the hypothalamus, magnocellular division, posterior magnocellular part",,paraventricular nucleus of the hypothalamus magnocellular division - posterior magnocellular part,UBERON:0014601,,anatomical entity,,synonyms,birnlex_1312,,
nlx_154697_8,nlx_154697_8,con_to,"Paraventricular nucleus of the hypothalamus, magnocellular division, posterior magnocellular part, lateral zone",,"Paraventricular nucleus of the hypothalamus, magnocellular division, posterior magnocellular part, lateral zone",,,,,curator,birnlex_1320,,
nlx_154697_8,nlx_154697_8,con_to,"Paraventricular nucleus of the hypothalamus, magnocellular division, posterior magnocellular part, medial zone",,"Paraventricular nucleus of the hypothalamus, magnocellular division, posterior magnocellular part, medial zone",,,,,curator,birnlex_1312,,
nlx_154697_8,nlx_154697_8,con_to,"Paraventricular nucleus of the hypothalamus, parvicellular division",,paraventricular nucleus of the hypothalamus parvicellular division,UBERON:0014604,,anatomical entity,,labels,birnlex_1426,,
nlx_154697_8,nlx_154697_8,con_to,Paraventricular nucleus of the thalamus,,paraventricular nucleus of thalamus,UBERON:0001920,FMA:62152,anatomical entity,,labels,birnlex_764,,
nlx_154697_8,nlx_154697_8,con_to,Pedunculopontine nucleus,,pedunculopontine tegmental nucleus,UBERON:0002142,FMA:72429,anatomical entity,,synonyms,birnlex_1437,,
nlx_154697_8,nlx_154697_8,con_to,Periaqueductal Gray,,central gray substance of midbrain,UBERON:0003040,FMA:74510,anatomical entity,,synonyms,birnlex_973,,
nlx_154697_8,nlx_154697_8,con_to,Periaqueductal gray,,central gray substance of midbrain,UBERON:0003040,FMA:74510,anatomical entity,,synonyms,birnlex_973,,
nlx_154697_8,nlx_154697_8,con_to,Peripeduncular nucleus,,peripeduncular nucleus,UBERON:0002144,FMA:72437,anatomical entity,,labels,birnlex_1474,,
nlx_154697_8,nlx_154697_8,con_to,Perirhinal area,,perirhinal cortex,UBERON:0006083,,anatomical entity,,synonyms,nlx_anat_1005006,,
nlx_154697_8,nlx_154697_8,con_to,Perirhinal cortex,Perirhinal cortex,perirhinal cortex,UBERON:0006083,,anatomical entity,,labels,nlx_anat_1005013,,
nlx_154697_8,nlx_154697_8,con_to,Perirhinal cortex,Perirhinal cortex,perirhinal cortex of Burwell et al 1995,UBERON:0023936,,anatomical entity,,synonyms,nlx_anat_1005013,,
nlx_154697_8,nlx_154697_8,con_to,Phrenic nucleus,,nucleus of phrenic nerve,UBERON:0016850,FMA:77458,anatomical entity,,synonyms,nlx_143970,,
nlx_154697_8,nlx_154697_8,con_to,Piriform Cortex,,piriform cortex,UBERON:0004725,,anatomical entity,,labels,birnlex_1097,,
nlx_154697_8,nlx_154697_8,con_to,Piriform area,,Piriform cortex,NIFGA:birnlex_1097,,anatomical entity,,synonyms,birnlex_1097,,
nlx_154697_8,nlx_154697_8,con_to,Piriform area,,prepyriform area,UBERON:0002590,FMA:62484,anatomical entity,,synonyms,birnlex_1097,,
nlx_154697_8,nlx_154697_8,con_to,Piriform area,,piriform cortex,UBERON:0004725,,anatomical entity,,synonyms,birnlex_1097,,
nlx_154697_8,nlx_154697_8,con_to,"Pituitary gland, anterior lobe",,adenohypophysis,UBERON:0002196,FMA:74627,anatomical entity,,synonyms,birnlex_1581,,
nlx_154697_8,nlx_154697_8,con_to,"Pituitary gland, intermediate lobe",,intermediate part of hypophysis,UBERON:0023752,,anatomical entity,,synonyms,birnlex_906,,
nlx_154697_8,nlx_154697_8,con_to,"Pituitary gland, neural lobe",,neurohypophysis,UBERON:0002198,FMA:74628,anatomical entity,,synonyms,birnlex_1586,,
nlx_154697_8,nlx_154697_8,con_to,Pontine central gray,,central gray substance of pons,UBERON:0002968,FMA:72470,anatomical entity,,synonyms,birnlex_799,,
nlx_154697_8,nlx_154697_8,con_to,Pontine gray,,pontine nuclear group,UBERON:0002151,FMA:72512,anatomical entity,,synonyms,birnlex_1516,,
nlx_154697_8,nlx_154697_8,con_to,Pontine gray proper,,Pontine gray proper,,,,,curator,birnlex_799,,
nlx_154697_8,nlx_154697_8,con_to,Pontine reticular nucleus caudal part,,caudal pontine reticular nucleus,UBERON:0002963,FMA:72469,anatomical entity,,synonyms,birnlex_792,,
nlx_154697_8,nlx_154697_8,con_to,Posterior complex of the thalamus,,posterior nuclear complex of thalamus,UBERON:0002709,FMA:62024,anatomical entity,,synonyms,birnlex_1467,,
nlx_154697_8,nlx_154697_8,con_to,Posterior hypothalamic nucleus,,posterior nucleus of hypothalamus,UBERON:0002706,FMA:62350,anatomical entity,,synonyms,birnlex_1463,,
nlx_154697_8,nlx_154697_8,con_to,Posterior nucleus of the amygdala,,periamygdaloid area,UBERON:0002656,FMA:62485,anatomical entity,,synonyms,birnlex_2700,,
nlx_154697_8,nlx_154697_8,con_to,Posterior nucleus of the amygdala,,amygdalohippocampal area,UBERON:0034673,FMA:77607,anatomical entity,,synonyms,birnlex_2700,,
nlx_154697_8,nlx_154697_8,con_to,Posterior periventricular nucleus of the hypothalamus,,posterior periventricular nucleus,UBERON:0002708,FMA:62349,anatomical entity,,synonyms,birnlex_1466,,
nlx_154697_8,nlx_154697_8,con_to,Postrhinal cortex,,postrhinal cortex of rodent of Burwell et al 1995,UBERON:0023928,,anatomical entity,,synonyms,nlx_anat_1005005,,
nlx_154697_8,nlx_154697_8,con_to,Postsubiculum,,Postsubiculum,,,,,curator,nlx_144245,,
nlx_154697_8,nlx_154697_8,con_to,Postsubiculum layers 1-6,,Postsubiculum layers 1-6,,,,,curator,nlx_144245,,
nlx_154697_8,nlx_154697_8,con_to,Preoptic periventricular nucleus,,preoptic periventricular nucleus,UBERON:0002622,FMA:62324,anatomical entity,,labels,birnlex_1201,,
nlx_154697_8,nlx_154697_8,con_to,Presubiculum,Presubiculum,presubiculum,UBERON:0001953,FMA:62486,anatomical entity,,labels,birnlex_1108,,
nlx_154697_8,nlx_154697_8,con_to,"Presubiculum, layers 1-6",,"Presubiculum, layers 1-6",,,,,curator,birnlex_1108,,
nlx_154697_8,nlx_154697_8,con_to,Pretectal region,,pretectal region,UBERON:0001944,FMA:62402,anatomical entity,,labels,birnlex_703,,
nlx_154697_8,nlx_154697_8,con_to,Pretectal region,,Pretectum,NIFGA:nlx_59721,,anatomical entity,,synonyms,birnlex_703,,
nlx_154697_8,nlx_154697_8,con_to,Primary motor area,,primary motor cortex,UBERON:0001384,FMA:224854,anatomical entity,,synonyms,nlx_143555,,
nlx_154697_8,nlx_154697_8,con_to,Primary somatosensory area,,primary somatosensory cortex,UBERON:0008933,,anatomical entity,,synonyms,nlx_143551,,
nlx_154697_8,nlx_154697_8,con_to,Primary somatosensory area barrel field,,barrel cortex,UBERON:0010415,,anatomical entity,,synonyms,nlx_81,,
nlx_154697_8,nlx_154697_8,con_to,Primary somatosensory area lower limb,,Primary somatosensory area lower limb,,,,,curator,nlx_143551,,
nlx_154697_8,nlx_154697_8,con_to,Primary somatosensory area mouth,,Primary somatosensory area mouth,,,,,curator,nlx_143551,,
nlx_154697_8,nlx_154697_8,con_to,Primary somatosensory area nose,,Primary somatosensory area nose,,,,,curator,nlx_143551,,
nlx_154697_8,nlx_154697_8,con_to,Primary somatosensory area trunk,,Primary somatosensory area trunk,,,,,curator,nlx_143551,,
nlx_154697_8,nlx_154697_8,con_to,Primary somatosensory area upper limb,,Primary somatosensory area upper limb,,,,,curator,nlx_143551,,
nlx_154697_8,nlx_154697_8,con_to,Primary visual area,,primary visual cortex,UBERON:0002436,FMA:236871FMA:68614,anatomical entity,,synonyms,nlx_143552,,
nlx_154697_8,nlx_154697_8,con_to,Principal mammillary tract,,mammillary princeps fasciculus,UBERON:0002723,FMA:62057,anatomical entity,,synonyms,birnlex_1492,,
nlx_154697_8,nlx_154697_8,con_to,Principal olive,,principal inferior olivary nucleus,UBERON:0002158,FMA:72592,anatomical entity,,synonyms,nlx_anat_20081248,,
nlx_154697_8,nlx_154697_8,con_to,Principal sensory nucleus of the trigeminal,,principal sensory nucleus of trigeminal nerve,UBERON:0002597,FMA:54533,anatomical entity,,synonyms,birnlex_1120,,
nlx_154697_8,nlx_154697_8,con_to,RED NUCLEUS,,red nucleus,UBERON:0001947,FMA:62407,anatomical entity,,labels,birnlex_1478,,
nlx_154697_8,nlx_154697_8,con_to,Raphe of mesenchephalon,,raphe nuclei,UBERON:0004684,FMA:84017,anatomical entity,,synonyms,birnlex_1676,,
nlx_154697_8,nlx_154697_8,con_to,Red Nucleus,,red nucleus,UBERON:0001947,FMA:62407,anatomical entity,,labels,birnlex_1478,,
nlx_154697_8,nlx_154697_8,con_to,Red nucleus,,red nucleus,UBERON:0001947,FMA:62407,anatomical entity,,labels,birnlex_1478,,
nlx_154697_8,nlx_154697_8,con_to,Reticular formation,,reticular formation,UBERON:0002275,FMA:77719,anatomical entity,,labels,nlx_143558,,
nlx_154697_8,nlx_154697_8,con_to,Reticular formation,,medullary reticular formation,UBERON:0002559,FMA:72241,anatomical entity,,synonyms,nlx_143558,,
